,Contexto,Documento,Pregunta,Respuesta,Modelo,Indice original
348,"¿Qué hacer con un paciente con conducta suicida que desea abandonar el servicio de urgencias antes de ser valorado? Si un paciente con una conducta suicida desea marcharse antes de haber sido realizada una evaluación de su estado y son infructuosos los intentos de persuasión para que perma­ nezca en el servicio de urgencias, se deberá intentar valorar al paciente lo antes posible y si es necesario tomarlas medidas que se consideren oportunas, especialmente si la persona continúa expresando intencionalidad suicida. En algunos casos (riesgo de auto o heteroa­ gresión) se habrá de valorar, incluso, la idoneidad de utilizar medidas de contención. Es importante tener en cuenta que los pacientes que abandonan el servicio de urgencias antes de una adecuada evaluación, tienen un alto riesgo de repetición de su conducta suicida (147). En los casos en que los pacientes se nieguen a recibir tratamientos que potencial­ mente pueden salvarle la vida, será muy importante realizar una evaluación de l",2012 MINISTERIOO DE SANNIDAD_Conducta_Suicidal.pdf,¿Qué hacer con un paciente con conducta suicida que desea abandonar el servicio de urgencias antes de ser valorado?," Si un paciente con una conducta suicida desea marcharse antes de haber sido realizada una evaluación de su estado y son infructuosos los intentos de persuasión para que permanezca en el servicio de urgencias, se deberá intentar valorar al paciente lo antes posible y si es necesario tomar medidas que se consideren oportunas, especialmente si la persona continúa expresando intencionalidad suicida. En algunos casos (riesgo de auto o heteroa­gresión) se habrá de valorar, incluso, la idoneidad de utilizar medidas de contención. Es importante tener en cuenta que los pacientes que abandonan el servicio de urgencias antes de una adecuada evaluación, tienen un alto riesgo de repetición de su conducta suicida.",clibrain/Llama-2-7b-ft-instruct-es,447
349,"Serie de casos 3 Las personas con conducta suicida reiterada pueden provocar actitudes equivoca­ das en el personal sanitario que dificulten el posterior manejo de la conducta suicida. La persona que amenaza su vida ha de ser considerada, siempre y sin excepciones, como alguien que siente que tiene un serio problema, a quien hay que tratar del modo más ade­ cuado y ayudar en la medida de lo posible. Esta necesidad de una actitud adecuada del personal sanitario puede verse compro­ metida por ciertos pacientes, que para obtener algún beneficio, aducen ideas de suicidio o amenazan directamente con suicidarse si no se hace lo que piden (ingresar, obtener una baja laboral o una incapacidad, recuperar una pérdida afectiva, etc.). Son situaciones deli­ cadas que desafían la pericia del profesional para prevenir la conducta suicida, cuyo riesgo puede ser subestimado y, además, evitar el refuerzo de una conducta disfuncional, con su consiguiente reiteración. Evaluación del paciente con conducta",2012 MINISTERIOO DE SANNIDAD_Conducta_Suicidal.pdf,¿Cuál es la conducta suicida reiterada?,"Las personas con conducta suicida reiterada pueden provocar actitudes equivocadas en el personal sanitario que dificulten el posterior manejo de la conducta suicida. La persona que amenaza su vida ha de ser considerada, siempre y sin excepciones, como alguien que siente que tiene un serio problema, a quien hay que tratar del modo más adecuado y ayudar en la medida de lo posible.",clibrain/Llama-2-7b-ft-instruct-es,448
350,"En esta categoría se incluyen aquellas comunicaciones verbales o no verbales, que pueden tener intencionalidad, pero no producen lesiones. Existen dos tipos de comunicación suicida: • Amenaza suicida: acto interpersonal, verbal o no verbal, que podría predecir una posible conducta suicida en el futuro cercano. • Plan suicida: es la propuesta de un método con el que llevar a cabo una conducta suicida potencial. – Conducta suicida: conducta potencialmente lesiva y autoinflingida, en la que hay evi­ dencia implícita o explícita de que: a. La persona desea utilizar la aparente intención de morir con alguna finalidad. b. La persona presenta algún grado, determinado o no, de intención de acabar con su vida. La conducta suicida puede no provocar lesiones, provocarlas de diferente gravedad e, incluso, producir la muerte. Se considera conducta suicida: – Autolesión/gesto suicida: conducta potencialmente lesiva autoinfligida para la que existe evidencia, implícita o explícita, de que la persona ",2012 MINISTERIOO DE SANNIDAD_Conducta_Suicidal.pdf,¿Cuál es la diferencia entre amenaza suicida y conducta suicida?,"En la amenaza suicida la persona desea utilizar la aparente intención de morir con alguna finalidad. En la conducta suicida la persona presenta algún grado, determinado o no, de intención de acabar con su vida. La conducta suicida puede no provocar lesiones, provocarlas de diferente gravedad e, incluso, producir la muerte.",clibrain/Llama-2-7b-ft-instruct-es,449
351,"Se teoriza que esto se debe a que el individuo ha recuperado la energía para poner en acción sus pensamientos suicidas 8.  MITO: Muchas personas se quitan la vida durante el invierno o durante las fiestas de Navidad. De hecho, la estación más común para el suicidio es la primavera, cuando el contraste entre la depresión y el renacimiento anual de la naturaleza puede hacer que la vida parezca cada vez más intolerable para el suicida. 15 Combatiendo la Culpa La culpa es una emoción negativa que parece ser universal en todos los sobrevivientes de un suicidio, y su superación es tal vez nuestro obstáculo más grande en el camino hacia la sanación. La culpa es su peor enemigo, porque es una acusación falsa. Usted no es responsable por el suicidio de su ser querido, en ningún sentido, forma o manera. Escríbalo. Dígaselo a usted mismo una y otra vez (aun cuando lo sienta como falso). Tatúelo en su cerebro. Porque es la verdad. ¿Por qué los sobrevivientes de un suicida tienden a culparse a sí ",2013 AAS MANUAL PARA ENFRENTAR SUICIDO DE UN SER QUERIDO .pdf,¿Cómo es la culpa de los sobrevivientes de un suicidio?,"La culpa es una emoción negativa que parece ser universal en todos los sobrevivientes de un suicidio, y su superación es tal vez nuestro obstáculo más grande en el camino hacia la sanación. La culpa es su peor enemigo, porque es una acusación falsa. Usted no es responsable por el suicidio de su ser querido, en ningún sentido, forma o manera. Escríbalo.",clibrain/Llama-2-7b-ft-instruct-es,450
352,"¿Por qué los sobrevivientes de un suicida tienden a culparse a sí mismos? Los psiquíatras teorizan que la naturaleza humana se resiste de manera inconsciente con mucha fuerza a la idea de que no podemos controlar todos los eventos de nuestras vidas y que preferiríamos culparnos a nosotros mismos por un suceso trágico en lugar de aceptar nuestra inhabilidad para prevenirlo. Puesto de manera sencilla, no nos gusta admitir para nosotros mismos que somos solamente humanos, así que en lugar de ello nos culpamos. “La culpa es lo que sentimos cuando colocamos nuestra ira donde no corresponde— en nosotros mismos.” Uno de los aspectos más inusuales de la culpa del sobrevivientes es que generalmente es un “viaje de una sola persona”— cada sobreviviente tiende a culparse fundamentalmente a él mismo. Trate de preguntar a otra persona que también esté de duelo por su ser querido sobre algún sentimiento de culpa que lo atormente. Muy probablemente se encontrará con que cada persona—sin importar qué ",2013 AAS MANUAL PARA ENFRENTAR SUICIDO DE UN SER QUERIDO .pdf,¿Por qué los sobrevivientes de un suicida tienden a culparse a sí mismos?," Los psiquíatras teorizan que la naturaleza humana se resiste de manera inconsciente con mucha fuerza a la idea de que no podemos controlar todos los eventos de nuestras vidas y que preferiríamos culparnos a nosotros mismos por un suceso trágico en lugar de aceptar nuestra inhabilidad para prevenirlo. Puesto de manera sencilla, no nos gusta admitir para nosotros mismos que somos solamente humanos, así que en lugar de ello nos culpamos.",clibrain/Llama-2-7b-ft-instruct-es,451
353,"(OMS, 2000a) Existen acontecimientos que se convierten en el gozne de nuestras vidas. Por ejemplo, el cambio de trabajo, la elección de una carrera o la renuncia a un ascenso, pueden constituir un punto de llegada y de partida a una nueva realidad. La vida sigue fluyendo pero ya nada es igual y todo tiene un color diferente. En mi existencia podría señalar varios de esos puntos de inflexión. Uno de ellos ocurrió hace muchos años: en 1971 estuve presente en el inicio del Teléfono de la Esperanza en un pequeño despacho de la Ciudad de San Juan de Dios, de Alcalá de Guadaira (Sevilla). Allí comenzó la preocupación por las personas que pretenden renunciar a la vida y buscan en una voz anónima el soporte para seguir viviendo. Este tipo de Servicios Telefónicos de Urgencia, como puedes comprobar en el APÉNDICE III, pretenden ayudar a la persona cuando se está produciendo la crisis de soledad, depresión, suicidio, etc. a través de una “escucha activa”. Se puede decir que ese acontecimiento fu",2013 INTERVENCION-EN-CRISIS-ROCAMORA.pdf,¿Cuál es el objetivo del servicio de telefonía de urgencia?," Ayudar a la persona cuando se está produciendo la crisis de soledad, depresión, suicidio, etc.",clibrain/Llama-2-7b-ft-instruct-es,452
354,"Terapeuta: Lola y Luis, lo tenemos que ir dejando. Pero considero que os puede ser muy útil, que cada uno por separado le escriba una carta a Antonio manifestándole todo aquello que no le pudiste decir en vida. Será como vuestra despedida. Ambos aceptan esta recomendación y nos despedimos con un fuerte abrazo. En la siguiente sesión analizaremos el contenido de las cartas de despedida y se profundizará un poco más sobre el papel que Antonio desempeñaba en la familia. 1. Los supervivientes de un suicidio Supervivientes de un suicidio se consideran a todas las personas que de forma directa o indirecta están relacionadas con el difunto. Evidentemente existen niveles de implicación. Es decir, los familiares y allegados son los más afectados, pero también en sentido amplio, podemos considerar bajo este epígrafe, al médico de atención primaria, psicólogo o psiquiatra, u otro terapeuta, que hubiera atendido al suicida. Como bien dice Pérez Barrero y Mosquera (2006)3 “el vocablo survivir provi",2013 INTERVENCION-EN-CRISIS-ROCAMORA.pdf,"¿Cuál es el significado de la palabra ""superviviente"" en el contexto de un suicidio?"," Superviviente de un suicidio se considera a todas las personas que de forma directa o indirecta están relacionadas con el difunto. Evidentemente existen niveles de implicación. Es decir, los familiares y allegados son los más afectados, pero también en sentido amplio, podemos considerar bajo este epígrafe, al médico de atención primaria, psicólogo o psiquiatra, u otro terapeuta, que hubiera atendido al suicida.",clibrain/Llama-2-7b-ft-instruct-es,453
355,"La podemos contemplar desde su etiología y entonces tendremos que explicar si está provocada por una causa biológica (alteración de los neurotransmisores en los cuadros depresivos y esquizofrénicos), psicológica (dificultades de cada sujeto para afrontar las pequeñas y grandes dificultades de la vidas), social (por una clara deficiencia en sus vínculos familiares) o incluso una causa religiosa o pseudoreligiosa (un ejemplo son los atentados terroristas con los “hombres-bomba”). Es evidente que toda conducta suicida está impregnada de estos diferentes aspectos, pero también es verdad que en cada caso podremos identificar cuál de esas dimensiones es la que predomina. También la conducta suicida es polivalente en sus motivaciones. Así podemos analizar si es una forma de autoagresión, hetereoagresión, como forma de reunirse mágicamente con el fallecido, una huida de una situación muy conflictiva, de petición de ayuda o simplemente una forma de chantaje para conseguir un objetivo (que la pa",2013 INTERVENCION-EN-CRISIS-ROCAMORA.pdf,¿Cuál podría ser la causa de la conducta suicida?," La podemos contemplar desde su etiología y entonces tendremos que explicar si está provocada por una causa biológica (alteración de los neurotransmisores en los cuadros depresivos y esquizofrénicos), psicológica (dificultades de cada sujeto para afrontar las pequeñas y grandes dificultades de la vidas), social (por una clara deficiencia en sus vínculos familiares) o incluso una causa religiosa o pseudoreligiosa (un ejemplo son los atentados terroristas con los ""hombres-bomba"").",clibrain/Llama-2-7b-ft-instruct-es,454
356," que condicionará la propia relación terapéutica y en algunos casos hasta puede llegar a pervertirla. O bien, el contacto con la angustia y el sufrimiento del otro puede ser un trampolín para seguir creciendo. En este sentido, las consultas que se realizan con un contenido suicida pueden provocar una angustia desbordante, en el terapeuta, que bloquee toda posibilidad de ayuda. En muchas ocasiones esto se produce porque no se tienen claro los objetivos de una ayuda en una situación de crisis suicida. El tratamiento de emergencia debe procurar proporcionar un alivio inmediato de los síntomas, y evitar de esta forma la descompensación psicológica grave. No se pretende la resolución del conflicto, sino ofertar al consultante las pistas de solución a su problemática. Se intenta así un “cambio multiplicador” que sea el comienzo de una reestructuración de toda la persona. Por esto, la intervención en crisis, no debe pretender agotar todas las soluciones, sino poner en situación de encontrarla",2013 INTERVENCION-EN-CRISIS-ROCAMORA.pdf,¿Cuál es el objetivo de la ayuda en una situación de crisis suicida?," El tratamiento de emergencia debe procurar proporcionar un alivio inmediato de los síntomas, y evitar de esta forma la descompensación psicológica grave. No se pretende la resolución del conflicto, sino ofertar al consultante las pistas de solución a su problemática.",clibrain/Llama-2-7b-ft-instruct-es,455
357,"En este sentido, es necesario tratar el tema del posible suicidio con mucho cuidado con los familiares. Para ellos suele ser una situación muy difícil de comprender y asimilar, así que el terapeuta debe poner en marcha todas sus habilidades clínicas para ayudar a que este momento sea para ellos lo mejor posible. Por supuesto, además de esto, la explicación del profesional ha de ser muy clara con respecto a la ayuda que ellos pueden prestar y de esta manera involucrarlos en la protección del cliente. Cabe tener en cuenta que cuanto mayor sea el riesgo, mayor es la necesidad de involucrar a otros profesionales y personas cercanas. En los casos que sea conveniente, se le ha de plantear y facilitar el contacto con otras personas y comentarles su situación (familiares, pareja, amigo, vecino.), de forma controlada y asegurándole buen feedback, ya que en la medida que aumentemos la posibilidad de 14 PROTOCOLO PARA LA DETECCIÓN Y MANEJO INICIAL DE LA IDEACIÓN SUICIDA expresar su estado emocion",2013 UAM  Protocolo para la detección y manejo inicial de la idea suicidia .pdf,¿Cuál es la mejor manera de tratar el tema de un posible suicidio con los familiares?," Para ellos suele ser una situación muy difícil de comprender y asimilar, así que el terapeuta debe poner en marcha todas sus habilidades clínicas para ayudar a que este momento sea para ellos lo mejor posible. Por supuesto, además de esto, la explicación del profesional ha de ser muy clara con respecto a la ayuda que ellos pueden prestar y de esta manera involucrarlos en la protección del familiar. Cabe tener en cuenta que cuanto mayor sea el riesgo, mayor es la necesidad de involucrar a otros profesionales y personas cercanas.",clibrain/Llama-2-7b-ft-instruct-es,457
358,"Las estrategias de prevención “selectivas” se dirigen a grupos vulnerables, como los compuestos por personas que han padecido traumas o abuso, los afectados por conﬂictos o desastres, los refugiados y migrantes y los familiares de suicidas, mediante “guardianes” adiestrados que ayudan a las personas vulnerables y mediante servicios de ayuda como los prestados a través de líneas telefónicas. Las estrategias “indicadas” se dirigen a personas vulnerables especíﬁcas mediante el apoyo de la comunidad, el seguimiento a quienes salen de los establecimientos de salud, la capacitación del personal de salud y una mejor identiﬁcación y manejo de los trastornos mentales y por uso de sustancias. La prevención también puede fortalecerse gracias a factores protectores alentadores, como relaciones personales sólidas, un sistema personal de creencias y estrategias de afrontamiento positivas. La situación actual en materia de prevención del suicidio El conocimiento acerca del comportamiento suicida ha a",2014 OMS INFORME.pdf,"¿Cuál es la diferencia entre las estrategias de prevención ""selectivas"" y ""indicadas""?"," Las estrategias de prevención ""selectivas"" se dirigen a grupos vulnerables, como los compuestos por personas que han padecido traumas o abuso, los afectados por conﬂictos o desastres, los refugiados y migrantes y los familiares de suicidas, mediante ""guardianes"" adiestrados que ayudan a las personas vulnerables y mediante servicios de ayuda como los prestados a través de líneas telefónicas. Las estrategias ""indicadas"" se dirigen a personas vulnerables especíﬁcas mediante el apoyo de la comunidad, el seguimiento a quienes salen de los establecimientos de salud, la capacitación del personal de salud y una mejor identiﬁcación y manejo de los trastornos",clibrain/Llama-2-7b-ft-instruct-es,459
359,"Aunque la conexión entre el suicidio y los trastornos mentales está bien establecida, las generalizaciones amplias de los factores de riesgo son contraproducentes. Crecientes datos cientíﬁcos indican que el contexto es indispensable para comprender el riesgo de suicidio. Muchos suicidios se cometen impulsivamente en momentos de crisis, y en esas circunstancias el acceso fácil a medios tales como plaguicidas o armas de fuego puede determinar la vida o la muere de una persona. Otro factor de riesgo es el deterioro en la capacidad de hacer frente a situaciones agudas o crónicas de estrés, por ejemplo a problemas ﬁnancieros. Además, los casos de violencia de género y maltrato de menores están asociados ﬁrmemente con comportamientos suicidas. Las tasas de suicidio también varían dentro de los países, y las tasas mayores se registran entre los miembros de grupos minoritarios o entre quienes experimentan discriminación. La estigmatización, en particular en torno de los trastornos mentales y e",2014 OMS INFORME.pdf,¿Cuál es el contexto más importante para comprender el riesgo de suicidio?," Muchos suicidios se cometen impulsivamente en momentos de crisis, y en esas circunstancias el acceso fácil a medios tales como plaguicidas o armas de fuego puede determinar la vida o la muerte de una persona. Otro factor de riesgo es el deterioro en la capacidad de hacer frente a situaciones agudas o crónicas de estrés, por ejemplo a problemas ﬁnancieros. Además, los casos de violencia de género y maltrato de menores están asociados ﬁrmemente con comportamientos suicidas. Las tasas de suicidio también varían dentro de los países, y las tasas más altas se registran entre los miembros de grupos minoritarios o entre quienes experimentan discriminación.",clibrain/Llama-2-7b-ft-instruct-es,460
360,"Incluye todas las muertes que son resultado directo o indirecto de comportamientos ejecutados por la propia víctima, quien es consciente de la meta que desea lograr."" Por otro lado, tenemos un concepto más actualizado, según el Instituto Nacional de Psiquiatría Ramón de la Fuente (2006) que lo define como el acto de matarse de forma voluntaria en el que intervienen tanto los pensamientos suicidas como los intentos o el acto suicida en sí. Nizama (2011, p .5) lo concibe como el acto autoinfligido para causarse la muerte en forma voluntaria, deliberada, en el que intervienen sucesivamente tres etapas, llamadas en conjunto proceso suicida: el deseo suicida, la idea suicida y el acto suicida en sí. Por otro lado, se entiende como “conducta suicida” a toda acción mediante la cual el individuo se causa una lesión, independiente de la letalidad, del método empleado y del conocimiento real de su intención, se produzca o no la muerte del individuo. Durkheim (1960, p. 5) lo definió como “Todo ca",2016 PROYECTO DE INVESTIGACION SOBRE EL SUICIDIO.pdf,¿Qué es la conducta suicida?,"Se entiende como “conducta suicida” a toda acción mediante la cual el individuo se causa una lesión, independiente de la letalidad, del método empleado y del conocimiento real de su intención, se produzca o no la muerte del individuo.",clibrain/Llama-2-7b-ft-instruct-es,463
361," SALUD FÍSICA, DOLOR Y/O DISCAPACIDAD: La enfermedad física está presente en el 25% de los suicidios y en el 80% cuando hablamos de personas de edad avanzada, aunque el suicidio rara vez se produce sólo por una enfermedad física, sin asociarse a trastornos mentales. El riesgo de suicidio aumenta con enfermedades físicas como el asma, cáncer, EPOC, enfermedad arterial coronaria, diabetes mellitus, trastornos de la columna vertebral y accidente cerebrovascular, cirugía reciente y enfermedad crónica o terminal (31, 32,33). El dolor crónico, independientemente de otros factores, como el sociodemográfico y el estado de salud física y mental, duplica el riesgo de conductas suicidas o de suicidio consumado (34). El riesgo puede ser aún mayor en pacientes con afecciones dolorosas múltiples, dolor severo y episodios más frecuentes de dolor intermitente (p.ej. Migrañas), así como también aquellos que están desempleados o discapacitados debido a su condición de dolor. La pérdida de movilidad, la ",2018 CLM DETECCIÓN RIESGO SUICIDA EN AT PRIMARIA. .pdf,¿Cuál es el porcentaje de personas que cometen suicidio debido a enfermedades físicas?, La enfermedad física está presente en el 25% de los suicidios y en el 80% cuando hablamos de personas de edad avanzada.,clibrain/Llama-2-7b-ft-instruct-es,464
362,"También como apoyo y seguimiento de las medidas terapéuticas estableci- das por Salud Mental una vez iniciado el tratamiento. Es igualmente necesario recalcar que los destinatarios de este seguimiento desde AP no son exclusivamente los pacientes con ideación suicida, sino también sus familiares, con los que habrá que colaborar y a los que habrá que asesorar y apoyar mientras el riesgo persista. Esta atención a familiares (y allegados) cobra su máxima expresión cuando estamos ante casos de fallecimiento por suicidio, donde la labor de los profesionales de primaria consistirá en contactar precozmente con los supervivientes para prevenir y/o tratar las alteraciones emocionales y posibles efectos negativos del hecho de la muerte (incluyendo el mismo suicidio del superviviente), prestar apoyo emocional en el duelo y prevenir el duelo patológico, valorando en su caso la pertinencia de remitirlos a Salud Mental llegado el caso. En este seguimiento tanto a pacientes como a familiares, y en fun",2018 CLM DETECCIÓN RIESGO SUICIDA EN AT PRIMARIA. .pdf,¿Cómo se aconseja que sea el seguimiento de los pacientes con ideación suicida?," Es igualmente necesario recalcar que los destinatarios de este seguimiento desde AP no son exclusivamente los pacientes con ideación suicida, sino también sus familiares, con los que habrá que colaborar y a los que habrá que asesorar y apoyar mientras el riesgo persiste. Esta atención a familiares (y allegados) cobra su máxima expresión cuando estamos ante casos de fallecimiento por suicidio, donde la labor de los profesionales de primaria consistirá en contactar precozmente con los supervivientes para prevenir y/o tratar las alteraciones emocionales y posibles efectos negativos del hecho de la muerte (incluyendo el mismo suicidio del superviviente), prestar apoyo emocional en el duelo y prevenir el duelo patológico.",clibrain/Llama-2-7b-ft-instruct-es,465
363,"aspectos importantes ante la identificación de tentativa de suicidio en estudiantes • En caso de que la persona presente una tentativa de suicidio en el centro educativo, se deberá llamar al 911 y se solicitará una ambulancia para llevar a la persona estudiante al centro de salud más cercano. Al realizar esta llamada, se activan los protocolos de emergencia. • En el caso de que los(as) encargados (as) no quieran o no puedan llegar a la institución para llevar al estudiante o a la estudiante a la clínica en la ambulancia, un (a) funcionario (a) del centro educativo deberá acompañar a la persona estudiante al centro de salud. • Las personas estudiantes en estas condiciones deben ser movili- zadas desde la institución únicamente a través de la ambulancia; sin embargo, si por diversas situaciones no se cuenta con ella, dos funcionarios(as) del centro educativo podrán trasladar a la persona menor de edad hasta el centro de salud más cercano. Para ello, deben completar, previamente, el acta ",2018 Costa Rica protocolo-prevencion-suicidio educativo.pdf,¿Cómo actuar ante la detección de una tentativa de suicidio en estudiantes?," En caso de que la persona presente una tentativa de suicidio en el centro educativo, se deberá llamar al 112 y se solicitará una ambulancia para llevar a la persona estudiante al centro de salud más cercano. Al realizar esta llamada, se activan los protocolos de emergencia. En el caso de que los(as) encargados (as) no quieran o no puedan llegar a la institución para llevar al estudiante o a la estudiante a la clínica en la ambulancia, un(a) funcionario(a) del centro educativo deberá acompañar a la persona estudiante al centro de salud.",clibrain/Llama-2-7b-ft-instruct-es,466
364,"Para los fines del informe de la OMS Prevención del suicidio: un imperativo global, por “intento de suicidio” se entiende “todo comportamiento suicida que no causa la muerte, y se refiere a intoxicación autoinfligida, lesiones o autoagresiones intencionales que pueden o no tener una intención o resultado mortal” (3). La revisión y clasificación de los casos de intentos de suicidio y lesiones autoinfligidas intencionalmente se facilitan al utilizar criterios operativos. Como la definición de Platt et 31 3.2 Criterios de exclusión e inclusión al. (1) comprende detalles pertinentes sobre el comportamiento, la intención y la motivación, se emplea para normalizar criterios operativos. De conformidad con esta definición, los criterios de inclusión se refieren a los casos de lesiones autoinfligidas intencionalmente con diversos grados de intención suicida y diversos motivos y causas subyacentes y a los casos de intentos de suicidio caracterizados por un alto grado de intención suicida. Confor",2018 OMS Suicidio MANUAL.pdf,¿Qué es un intento de suicidio?,"Por ""intento de suicidio"" se entiende ""todo comportamiento suicida que no cause la muerte, y se refiere a intoxicación autoinfligida, lesiones o autoagresiones intencionales que pueden o no tener una intención o resultado mortal"".",clibrain/Llama-2-7b-ft-instruct-es,467
365,"Una cuarta parte de las muertes por suicidio se producen en adolescentes y menores de 25 años. Tendemos a trivializar los problemas de la infancia y la adolescencia, como “cosas de la edad”, minimizando el grado de sufrimiento que les puede generar un problema. El suicidio es un problema latente en todas las edades.  “Quien intenta el suicidio estará en ese peligro toda la vida” El mayor riesgo de suicidio suele ser a corto plazo y específico según la situación. Alrededor de la mitad de las personas que sufrieron una crisis suicida tuvieron una nueva crisis dentro de los 6 primeros meses. Pero, aunque los pensamientos suicidas 12 pueden regresar, no son permanentes, y quien haya tenido pensamientos e intentos suicidas puede llevar después una larga vida sin que se vuelvan a producir. No se puede generalizar y la mejor forma de prevenir es hablar sobre ello, escuchar y hacerle sentir apoyo.  “Sólo profesionales de psiquiatría pueden prevenir el suicidio” El mito que subyace a esta ide",2018 Valencia+guia+SUICIDIO+USUARIOS+Y+FAMILIARES.pdf,¿Las personas que tienen una crisis suicida suelen tener repeticiones de la misma?," El mayor riesgo de suicidio suele ser a corto plazo y específico según la situación. Alrededor de la mitad de las personas que sufrieron una crisis suicida tuvieron una nueva crisis dentro de los 6 primeros meses. Pero, aunque los pensamientos suicidas pueden regresar, no son permanentes, y quien haya tenido pensamientos e intentos suicidas puede llevar después una larga vida sin que se vuelvan a producir.",clibrain/Llama-2-7b-ft-instruct-es,468
366," Si mejoró de una crisis suicida no corre peligro alguno de recaer. Solo especialistas pueden ayudar a una persona con crisis suicida. Si te acercas sin la debida preparación es perjudicial y se pierde el tiempo para su abordaje adecuado. Toda persona que se suicida está deprimida. Si quiso suicidarse una vez, querrá suicidarse siempre. La mayoría de las personas que se suicidan han advertido de sus intenciones Nunca, nunca se debe mantener en secreto los pensamientos y sentimientos suicidas de alguien, incluso si pide que lo haga. ¡Los amigos nunca guardan secretos mortales! Las personas que están pensando en suicidio suelen encontrar alguna forma de comunicar su dolor a los demás, a menudo hablando indirectamente sobre sus intenciones. La mayoría de las personas suicidas admitirá sus sentimientos si se les pregunta directamente. Aunque no todos los que intentan el suicidio desean morir y son ambivalentes frente a este deseo - desea morir si su vida continúa de la misma manera y vivir",2019 chile+GUIA-PREVENCION-SUICIDIO-EN-ESTABLECIMIENTOS-EDUCACIONALES-web.pdf,¿Cuál es la mejor manera de ayudar a alguien con crisis suicida?," La mayoría de las personas que se suicidan han advertido de sus intenciones. Nunca se debe mantener en secreto los pensamientos y sentimientos suicidas de alguien, incluso si pide que lo haga. Las personas que están pensando en suicidarse suelen encontrar alguna forma de comunicar su dolor a los demás, a menudo hablando indirectamente sobre sus intenciones. La mayoría de las personas suicidas admitirán sus sentimientos si se les pregunta directamente.",clibrain/Llama-2-7b-ft-instruct-es,469
367,"¿Por qué prevenir la conducta suicida en establecimientos educacionales? Reconociendo la relevancia del contexto escolar en el desarrollo infantil y adolescente, es posible aseverar que las acciones preventivas que en él se desarrollen tendrán un importante impacto entre sus estudiantes. Por ello no es casual que muchos programas de promoción y prevención en salud mental se ejecuten en establecimientos educacionales, como es el caso de la prevención de la conducta suicida. Investigaciones dan cuenta que intervenciones de prevención de la conducta suicida en establecimientos educacionales han probado ser efectivas en el aumento de factores protectores -como el autocontrol, la resolución de problemas y la autoestima-, y en la disminución de factores de riesgo de suicidio -como por ejemplo la depresión. Asimismo, se ha visto que la entrega de información precisa y veraz a la comunidad educativa sobre la conducta suicida y su identificación, además de cómo hacer frente a este problema y do",2019 chile+GUIA-PREVENCION-SUICIDIO-EN-ESTABLECIMIENTOS-EDUCACIONALES-web.pdf,¿Por qué prevenir la conducta suicida en contextos escolares?," Reconociendo la relevancia del contexto escolar en el desarrollo infantil y adolescente, es posible aseverar que las acciones preventivas que en él se desarrollen tendrán un importante impacto entre sus estudiantes. Por ello no es casual que muchos programas de promoción y prevención en salud mental se ejecuten en establecimientos educacionales, como es el caso de la prevención de la conducta suicida. Investigaciones dan cuenta que intervenciones de prevención de la conducta suicida en establecimientos educacionales han probado ser efectivas en el aumento de factores protectores -como el autocontrol, la resolución de problemas y la autoestima-, y en la disminución de factores de riesgo de suicidio -como por ejemplo la depresión.",clibrain/Llama-2-7b-ft-instruct-es,470
368,"El hecho de que el suicidio se presente como un problema real, visible a la opinión pública, y que se pueda informar de ello con normalidad puede tener un efecto protector sobre la población y facilitar a las personas que se están planteando esta posibilidad encontrar otras salidas y recursos de ayuda disponibles ante un estado de intensa desesperanza. La persona que se está planteando acabar con su vida normalmente se encuentra ante un debate interno entre la vida y la muerte y desde los medios de comunicación se puede dar información que facilite la opción de buscar atención sanitaria. A continuación, una tabla que compila lo aportado por los tres mencionados documentos. 7 Recomendaciones de la OMS a los medios de comunicación para las noticias sobre suicidio QUÉ NO HACER 1. No trate el suicidio de forma sensacionalista. 2. En el titular de la noticia evite el uso de la palabra “suicidio”, así como la exposición del método o el lugar del suicidio. 3. Sea prudente en el uso de fotogra",2020 Aragon Guia Suicidio Medios.pdf,¿Qué recomienda la OMS a los medios de comunicación para las noticias sobre suicidio?,"1. No trate el suicidio de forma sensacionalista. 2. En el titular de la noticia evite el uso de la palabra ""suicidio"", así como la exposición del método o el lugar del suicidio. 3. Sea prudente en el uso de fotos de cuerpos o de escenas de suicidio. 4. No se utilicen imágenes de suicidios en las portadas de periódicos o revistas. 5. No se utilicen imágenes de suicidios, mensajes de voz o de texto en televisión, ni en otros medios de comunicación. 6. No se utilicen imágenes de suicidios en los anuncios de Internet. 7. No se utilicen imágenes de suicidios en los anuncios de correo electrónico.",clibrain/Llama-2-7b-ft-instruct-es,471
